DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
MUIN,590,MUIN 590,Directed Research,Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MUIN,598,MUIN 598,Internship,"Students gain insight, experience and networking opportunities within the industry areas they wish to consider as a career.",,,False,"1.0-4.0 units, max 4",,Prerequisite: MUIN 510,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/muin-510/"">MUIN 510</a></li></ul>"
MUIN,790,MUIN 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determinedd by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MUJZ,141A,MUJZ 141a,Basic Keyboard Skills for the Improviser,"Reading skills related to jazz accompanying, including the ability to identify and play chords on the piano utilizing different voicings.",,,False,,2,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> For Classical ReDesign students. For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MUJZ,150,MUJZ 150,Beginning Jazz Improvisation,"Development of beginning improvisational skills including underlying principles of theory, harmony, jazz ear training, and jazz style.",,,False,"2.0 units, max 4",,,,,"<ul class=""notes""></ul>"
MUJZ,153,MUJZ 153,Individual Instruction,Weekly individual instructio and performance forum. Open only to jazz studies majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Jazz Studies</li><li class=""alert""><strong>Note:</strong> Individual Instruction at the 153-level now includes Jazz Forum. </li></ul>"
MUJZ,195,MUJZ 195,Jazz Elements I,"Study of compositional, improvisational, performance, and arranging elements found in jazz. Students will model influential groups and jazz artists.",,,False,"2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MUJZ,218A,MUJZ 218a,Afro-Latin Percussion Instruments,"Instruction in the performance of percussion instruments associated with African, South American, and Caribbean music traditions, with special emphasis on adaptation to jazz music.",,,False,,2,,,,"<ul class=""notes""></ul>"
MUJZ,218B,MUJZ 218b,Afro-Latin Percussion Instruments,"Instruction in the performance of percussion instruments associated with African, South American, and Caribbean music traditions, with special emphasis on adaptation to jazz music.",,,False,,2,Prerequisite: MUJZ 218A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mujz-218A/"">MUJZ 218A</a></li></ul>"
MUJZ,253,MUJZ 253,Individual Instruction,Weekly individual instruction and performance forum. Open only to jazz studies majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Jazz Studies</li><li class=""alert""><strong>Note:</strong> Individual Instruction at the 253-level now includes Jazz Forum. </li></ul>"
MUJZ,300,MUJZ 300x,Non-Major Individual Instruction,Intermediate and advanced instruction designed for non-music majors. Not available for credit to music majors.,,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MUJZ,301,MUJZ 301,Individual Instruction,"Intermediate and advanced instruction on secondary instrument for music majors, on principal instrument for music minors and B.S. music majors. Open only to music majors and minors.",,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Music, Jazz Studies, Music Industry, Music Recording, Composition, Composition (Film Scoring), Electroacoustic Media, Jazz Studies (Vocal), Music Education, Bassoon, Clarinet, Classical Guitar, Double Bass, Flute, French Horn, Harp, Harpsichord, Oboe, Organ, Percussion, Piano, Saxophone, Studio Guitar, Trombone, Trumpet, Tuba, Viola, Violin, Violoncello, Vocal Arts</li><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MUJZ,305B,MUJZ 305b,Advanced Jazz Theory,"Analysis and transcription of jazz performances and scores, encompassing questions of style, form, harmonic and melodic language, and considerations of rhythm.",,,False,,2,Prerequisite: MUJZ 305A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mujz-305A/"">MUJZ 305A</a></li></ul>"
MUJZ,311,MUJZ 311,Vocal Jazz Techniques,"Development of skills needed for the professional vocal jazz musician. Study of the standard jazz repertoire, vocal improvisation, lead sheet writing, and working with rhythm sections.",,,False,"2.0 units, max 4",,,,,"<ul class=""notes""></ul>"
MUJZ,350,MUJZ 350g,A History of Jazz Music,A history of jazz music and the styles of music considered antecedents to jazz.,A,,False,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li><li class=""alert""><strong>Note:</strong> For music majors ONLY. This course carries GE credit but is intended for music majors and not a general student audience. Music majors can obtain D-clearance through the department. </li></ul>"
MUJZ,353,MUJZ 353,Individual Instruction,Weekly individual instruction and performance forum. Open only to jazz studies majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Jazz Studies</li><li class=""alert""><strong>Note:</strong> Individual Instruction at the 353-level now includes Jazz Forum. </li></ul>"
MUJZ,395,MUJZ 395,Jazz Elements II,"Advanced study of compositional, improvisational, performance, conducting, and arranging elements found in the jazz repertory. Students will be encouraged to forge individual musical expressions.",,,False,"2.0 units, max 8",,Prerequisite: (MUJZ 195 or MUJZ 197B),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mujz-195/"">MUJZ 195</a> or <a href=""https://classes.usc.edu/term-20241/course/mujz-197B/"">MUJZ 197B</a>)</li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li></ul>"
MUJZ,400,MUJZ 400,Arranging for Jazz Ensemble,Scoring for jazz ensemble with emphasis on writing for sections of like and mixed instruments as well as full ensemble.,,,False,,2,,,,"<ul class=""notes""></ul>"
MUJZ,450,MUJZ 450,Intermediate Jazz Improvisation,"Development of intermediate improvisational skills including underlying principles of theory, harmony, jazz ear training, and jazz style. Recommended preparation: MUJZ 150.",,,False,"2.0 units, max 4",,,,,"<ul class=""notes""></ul>"
MUJZ,453,MUJZ 453,Individual Instruction,Weekly individual instruction and performance forum. Open only to jazz studies majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Jazz Studies</li><li class=""alert""><strong>Note:</strong> Individual Instruction at the 453-level now includes Jazz Forum. </li></ul>"
MUJZ,490,MUJZ 490x,Directed Research,Individual research and readings. No available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li></ul>"
MUJZ,501,MUJZ 501,Individual Instruction,Secondary instruction for graduate music majors or instruction for graduate non-music majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MUJZ,551,MUJZ 551,Graduate Jazz Improvisation,"Development of proficiency in improvising to advanced jazz concepts, including transposition, substitute harmony, superimposed harmony, atypical harmonic schemes, and contemporary chord and scale types. Open to jazz studies majors and studio guitar majors.",,,False,,2,Prerequisite: MUJZ 451,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mujz-451/"">MUJZ 451</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Jazz Studies, Classical Guitar, Studio Guitar</li></ul>"
MUJZ,553,MUJZ 553,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MUJZ,554,MUJZ 554,Graduate Certificate Performance,Individual instruction and related lab participation for Graduate Certificate students.,,,False,"4.0 units, max 16",,,,,"<ul class=""notes""></ul>"
MUJZ,588,MUJZ 588,Special Studies in Jazz Performance,"Performance problems, composers and/or stylistic analysis of music from the jazz idiom. Specific emphasis to be determined by the Jazz studies department.",,,False,"2.0 units, max 6",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Master Student, Doctoral Student</li><li class=""alert""><strong>Note:</strong> Topic: Duke Ellington </li></ul>"
MUJZ,590,MUJZ 590,Directed Research,Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MUJZ,653,MUJZ 653,Performance,Individual or master class instruction for D.M.A. Performance majors.,,,False,"1.0-2.0 units, max 12",,,,,"<ul class=""notes""></ul>"
MUJZ,790,MUJZ 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPEM,301,MPEM 301,Individual Instruction,"Intermediate and advanced instruction on secondary instrument for music majors, on principal instrument for music minors and B.A. music majors. Open only to music majors and minors.",,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Jazz Studies, Bassoon, Violoncello, Classical Guitar, Clarinet, Double Bass, French Horn, Flute, Harp, Oboe, Organ, Percussion, Piano, Performance (Popular Music), Studio Guitar, Saxophone, Trombone, Trumpet, Tuba, Vocal Arts, Viola, Violin, Choral Music, Composition, Music Industry, Music Production, Music</li><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPEM,450,MPEM 450,Collegium Workshop,"Study and rehearsal of music of the Middle Ages, Renaissance, and Baroque; technique, interpretation, improvisation, and ornamentation. Open to all students.",,,False,"1.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPEM,501,MPEM 501,Individual Instruction,Secondary instruction for graduate music majors or instruction for graduate non-music majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPEM,553,MPEM 553,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPEM,554,MPEM 554,Graduate Certificate Performance,Individual instruction and related lab participation for Graduate Certificate students.,,,False,"4.0 units, max 16",,,,,"<ul class=""notes""></ul>"
MPEM,590,MPEM 590,Directed Research,Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPEM,650,MPEM 650,Collegium Directing,"Practical training in the direction of a Collegium Musicum, or other early music ensemble; program planning, repertory search and preparation, historical instrumentation and arranging, rehearsal procedure, improvisational techniques, and maintenance of instruments.",,,False,"2.0 units, max 4",,,,,"<ul class=""notes""></ul>"
MPEM,653,MPEM 653,Performance,Individual or master class instruction for D.M.A. Performance majors.,,,False,"1.0-2.0 units, max 12",,,,,"<ul class=""notes""></ul>"
MPEM,754,MPEM 754,Artist Diploma Performance,Individual instruction and related lab participation for Artist Diploma students.,,,False,"4.0 units, max 16",,,,,"<ul class=""notes""></ul>"
MPEM,790,MPEM 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPGU,120A,MPGU 120a,Beginning Pop/Rock Guitar,"Introduction to the performance technique of pop/rock guitar as well as music theory fundamentals, exploring repertoire by artists such as The Beatles and Dave Matthews.",,,False,,2,,,,"<ul class=""notes""></ul>"
MPGU,120B,MPGU 120b,Beginning Pop/Rock Guitar,"Introduction to the performance technique of pop/rock guitar as well as music theory fundamentals, exploring repertoire by artists such as The Beatles and Dave Matthews.",,,False,,2,Prerequisite: (MPGU 120A or MUPF 120A),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpgu-120A/"">MPGU 120A</a> or <a href=""https://classes.usc.edu/term-20241/course/mupf-120A/"">MUPF 120A</a>)</li></ul>"
MPGU,121,MPGU 121,Intensive Beginning Pop/Rock Guitar,"Introduction to the performance technique of pop/rock guitar as well as music theory fundamentals, exploring repertoire by artists such as the Beatles and Dave Matthews. (Duplicates credit in MPGU 120abcd.)",,,False,,4,,,,"<ul class=""notes""></ul>"
MPGU,125,MPGU 125,Beginning Fingerstyle/Chord Guitar,"Basic fingerstyle guitar, learned through the study of such pieces as ""Greensleeves,"" ""Malaguena,"" and ""Minuet"" (Bach); song accompaniment patterns and music notation for the beginner.",,,False,,2,,,,"<ul class=""notes""></ul>"
MPGU,126,MPGU 126,Easy Fingerstyle Beatles,"Techniques of classical guitar applied to the study of five to eight Beatles songs, from ""Hey Jude"" to ""Blackbird."" No guitar or music background required.",,,False,,2,,,,"<ul class=""notes""></ul>"
MPGU,127,MPGU 127,Easy Fingerstyle Brazilian Rhythms,Learn basic Brazilian rhythms and famous classics with classical guitar fingerstyle techniques.,,,False,,2,,,,"<ul class=""notes""></ul>"
MPGU,153,MPGU 153,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction includes performance class. </li></ul>"
MPGU,160B,MPGU 160b,Functional Skills for the Jazz Guitarist,"Study of theory, technique, and fingerboard organization of melodic and harmonic topics as applied to guitar.",,,False,,2,Prerequisite: MPGU 160A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mpgu-160A/"">MPGU 160A</a></li></ul>"
MPGU,253,MPGU 253,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction includes performance class. </li></ul>"
MPGU,300,MPGU 300x,Non-Major Individual Instruction,Intermediate and advanced instruction designed for non-music majors. Not available for credit to music majors. Recommended preparation: MPGU 101x.,,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPGU,301,MPGU 301,Individual Instruction,"Intermediate and advanced instruction on secondary instrument for music majors, on principal instrument for music minors and B.A. music majors. Open only to music majors and minors.",,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Music, Jazz Studies, Music Industry, Music Recording, Composition, Composition (Film Scoring), Electroacoustic Media, Jazz Studies (Vocal), Music Education, Bassoon, Clarinet, Classical Guitar, Double Bass, Flute, French Horn, Harp, Harpsichord, Oboe, Organ, Percussion, Piano, Saxophone, Studio Guitar, Trombone, Trumpet, Tuba, Viola, Violin, Violoncello, Vocal Arts</li><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPGU,353,MPGU 353,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction includes performance class. </li></ul>"
MPGU,453,MPGU 453,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction includes performance class. </li></ul>"
MPGU,459,MPGU 459,Functional Skills for Classical Guitarists II,"Advanced theory and composition on the guitar. Weekly analysis exercises, arranging projects and studies in improvisation and ornamentation are directed towards creating an original solo or chamber work for guitar. Recommended preparation: MUCO 232b, MUCO 233b",,,False,,2,,,,"<ul class=""notes""></ul>"
MPGU,460,MPGU 460,Advanced Improvising and Arranging for Jazz Guitar,Advanced study and application of principles of improvisation and arranging for Jazz Guitar.,,,False,"2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPGU,490,MPGU 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li></ul>"
MPGU,501,MPGU 501,Individual Instruction,Secondary instruction for graduate music majors or instruction for graduate non-music majors.,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Final Deadline to request D-clearance: Friday of the first week of classes. Submit an individual instruction d-clearance request online here: <a href=""https://music.usc.edu/students/individual-instruction-d-clearance-request-forms/"" target=""_blank"">music.usc.edu/students/individual-instruction-d-clearance-request-forms/</a>. Thornton does not allow this course to be audited. </li></ul>"
MPGU,553,MPGU 553,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""></ul>"
MPGU,554,MPGU 554,Graduate Certificate Performance,Individual instruction and related lab participation for Graduate Certificate students.,,,False,"4.0 units, max 16",,,,,"<ul class=""notes""></ul>"
MPGU,558,MPGU 558,Advanced Studio Guitar Performance Class,"Study of advanced studio guitar and ensemble literature; interpretation; professional preparation, and other topics appropriate for group study. Prerequisite: bachelor's degree with music major: principle instrument, studio guitar.",,,False,"1.0 units, max 4",,,,,"<ul class=""notes""></ul>"
MPGU,590,MPGU 590,Directed Research,Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPGU,653,MPGU 653,Performance,Individual or master class instruction for D.M.A. Performance majors.,,,False,"1.0-2.0 units, max 12",,,,,"<ul class=""notes""></ul>"
MPGU,754,MPGU 754,Artist Diploma Perfomance,Individual instruction and related lab participation for Artist Diploma students.,,,False,"4.0 units, max 16",,,,,"<ul class=""notes""></ul>"
MPGU,790,MPGU 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
MPKS,150A,MPKS 150a,Beginning Piano,"Techniques of performance, note reading, and basic musicianship. Not open to music majors.",,,False,,2,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration closed to the following major(s): Music</li><li class=""alert""><strong>Note:</strong> For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MPKS,150B,MPKS 150b,Beginning Piano,"Techniques of performance, note reading, and basic musicianship.Not open to music majors.",,,False,,2,Prerequisite: MPKS 150a,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/mpks-150a/"">MPKS 150a</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration closed to the following major(s): Music</li><li class=""alert""><strong>Note:</strong> For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MPKS,150C,MPKS 150c,Beginning Piano,"Techniques of performance, note reading, and basic musicianship. Not open to music majors.",,,False,,2,Prerequisite: (MPKS 150B or MUPF 150B),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpks-150B/"">MPKS 150B</a> or <a href=""https://classes.usc.edu/term-20241/course/mupf-150B/"">MUPF 150B</a>)</li><li class=""restriction""><strong>Restriction:</strong>  Registration closed to the following major(s): Music</li><li class=""alert""><strong>Note:</strong> For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MPKS,153,MPKS 153,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction at the 153-level now includes performance class, as assigned by your lesson instructor </li></ul>"
MPKS,160B,MPKS 160b,Functional Skills for Keyboard Majors I,"Sight-reading and principles of style as related to intermediate literature; c- clef and open score reading; improvisation and functional harmony. Introduction to standard reference works, periodicals. Required of all keyboard majors.",,,False,,2,Prerequisite: (MPKS 160A or MUPF 160A),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpks-160A/"">MPKS 160A</a> or <a href=""https://classes.usc.edu/term-20241/course/mupf-160A/"">MUPF 160A</a>)</li><li class=""alert""><strong>Note:</strong> For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MPKS,228,MPKS 228,Four-Hand Keyboard Repertoire,Preparation and performance of literature for piano duets and duo-piano.,,,False,"1.0 units, max 4",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> This course meets in <a href=""https://classes.usc.edu/term-20241/course/rhm-108/"">RHM 108</a>. </li></ul>"
MPKS,250B,MPKS 250b,Keyboard Instruction I,"Beginning and elementary instruction: emphasis on reading skills, harmonization, transposition, score reading, improvisation; group instruction in a keyboard laboratory facility.",,,False,,2,Prerequisite: (MPKS 250A or MUPF 250A),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpks-250A/"">MPKS 250A</a> or <a href=""https://classes.usc.edu/term-20241/course/mupf-250A/"">MUPF 250A</a>)</li><li class=""alert""><strong>Note:</strong> For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MPKS,253,MPKS 253,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction at the 253-level now includes performance class, as assigned by your lesson instructor </li></ul>"
MPKS,260B,MPKS 260b,Functional Skills for Keyboard Majors II,Sight- reading and principles of style as related to lower advanced literature; extended score reading; improvisation and functional harmony. Mini-survey; basic keyboard literature.,,,False,,2,Prerequisite: (MPKS 260A or MUPF 260A),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/mpks-260A/"">MPKS 260A</a> or <a href=""https://classes.usc.edu/term-20241/course/mupf-260A/"">MUPF 260A</a>)</li><li class=""alert""><strong>Note:</strong> For all courses in the Keyboard Lab (<a href=""https://classes.usc.edu/term-20241/course/mus-213/"">MUS 213</a>), students are required to use their own headset, comprising headphones with an attached boom microphone. Headsets must have a 1/8"" (3.5mm) wired TRRS connector to work with the lab controller system. Compatible headsets can be found in the USC bookstore. Students can also purchase these online etc. Examples include the following models: Logitech H111, Logitech H151, Logitech G332, and Yamaha <a href=""https://classes.usc.edu/term-20241/course/hph-250m/"">HPH 250m</a>. </li></ul>"
MPKS,300,MPKS 300x,Non-Major Individual Instruction,Intermediate and advanced instruction designed for non-music majors. Not available for credit to music majors.,,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> Thornton does not allow this course to be audited. </li></ul>"
MPKS,301,MPKS 301,Individual Instruction,"Intermediate and advanced instruction on secondary instrument for music majors, on principle instrument for music minors and B.A. music majors. Open only to music majors and minors.",,,False,"1.0-2.0 units, max 16",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): Music, Jazz Studies, Music Industry, Music Recording, Composition, Composition (Film Scoring), Electroacoustic Media, Jazz Studies (Vocal), Music Education, Bassoon, Clarinet, Classical Guitar, Double Bass, Flute, French Horn, Harp, Harpsichord, Oboe, Organ, Percussion, Piano, Saxophone, Studio Guitar, Trumpet, Trombone, Tuba, Viola, Violin, Violoncello, Vocal Arts</li><li class=""alert""><strong>Note:</strong> Thornton does not allow this course to be audited. </li></ul>"
MPKS,353,MPKS 353,Individual Instruction,,,,False,"1.0-2.0 units, max 8",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> As part of ReDesign, individual instruction at the 353-level now includes performance class, as assigned by your lesson instructor. </li></ul>"
